Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,319.0,322.5,316.25,319.54998779296875,301.7728576660156,1456204.0
2015-01-02,319.3500061035156,325.79998779296875,318.04998779296875,319.3500061035156,301.58404541015625,2894058.0
2015-01-05,320.45001220703125,327.5,319.3500061035156,323.79998779296875,305.78643798828125,2099786.0
2015-01-06,321.6499938964844,331.45001220703125,315.6000061035156,321.8500061035156,303.9449157714844,3672197.0
2015-01-07,321.95001220703125,328.70001220703125,317.3999938964844,321.1000061035156,303.2366943359375,2981544.0
2015-01-08,326.0,337.29998779296875,323.54998779296875,334.54998779296875,315.93841552734375,2932673.0
2015-01-09,339.8999938964844,343.1000061035156,327.3500061035156,331.1499938964844,312.7275390625,3543488.0
2015-01-12,332.1499938964844,335.75,325.54998779296875,328.45001220703125,310.17779541015625,2990475.0
2015-01-13,330.20001220703125,331.29998779296875,320.75,323.0,305.0309143066406,2688701.0
2015-01-14,324.0,333.8999938964844,322.6499938964844,331.25,312.8219909667969,2272652.0
2015-01-15,334.0,337.29998779296875,326.25,330.6000061035156,312.2081298828125,2140699.0
2015-01-16,329.79998779296875,334.6000061035156,326.0,330.8500061035156,312.44427490234375,1970666.0
2015-01-19,332.04998779296875,334.79998779296875,326.6000061035156,328.3500061035156,310.0833435058594,1362398.0
2015-01-20,329.0,332.6499938964844,326.8500061035156,330.5,312.11370849609375,1091657.0
2015-01-21,330.3500061035156,333.5,326.20001220703125,329.3500061035156,311.0277404785156,1514648.0
2015-01-22,329.04998779296875,331.6499938964844,327.0,329.3999938964844,311.074951171875,1376133.0
2015-01-23,332.0,352.75,330.1000061035156,346.8999938964844,327.6014099121094,7519790.0
2015-01-27,348.0,349.45001220703125,340.8999938964844,345.1499938964844,325.9486999511719,2928237.0
2015-01-28,343.3999938964844,350.0,333.8999938964844,339.25,320.3769226074219,3391819.0
2015-01-29,340.6499938964844,348.3999938964844,337.6499938964844,344.1499938964844,325.00433349609375,4034959.0
2015-01-30,346.3999938964844,352.0,323.5,341.04998779296875,322.0767822265625,4373172.0
2015-02-02,339.5,343.8999938964844,333.0,335.8999938964844,317.2132873535156,1735161.0
2015-02-03,336.29998779296875,336.95001220703125,326.04998779296875,327.79998779296875,309.5638732910156,1537152.0
2015-02-04,329.45001220703125,333.0,319.25,321.25,303.3782958984375,2792395.0
2015-02-05,322.0,322.70001220703125,308.45001220703125,312.20001220703125,294.83184814453125,2167857.0
2015-02-06,311.1000061035156,313.95001220703125,298.6000061035156,300.20001220703125,283.4993591308594,3265593.0
2015-02-09,296.70001220703125,307.8999938964844,292.5,300.1499938964844,283.4521484375,3103409.0
2015-02-10,298.1000061035156,319.70001220703125,298.1000061035156,317.8500061035156,300.1674499511719,3921257.0
2015-02-11,319.8999938964844,328.8999938964844,319.0,326.1000061035156,307.9584655761719,2148555.0
2015-02-12,327.70001220703125,338.0,326.79998779296875,336.6000061035156,317.8743896484375,3539194.0
2015-02-13,337.70001220703125,344.3500061035156,331.54998779296875,335.3500061035156,316.6938781738281,2180303.0
2015-02-16,335.1000061035156,341.70001220703125,329.6499938964844,331.25,312.8219909667969,2205960.0
2015-02-18,332.29998779296875,335.79998779296875,330.0,333.79998779296875,315.23016357421875,1227170.0
2015-02-19,335.1499938964844,341.0,323.70001220703125,333.8500061035156,315.27740478515625,2643121.0
2015-02-20,335.04998779296875,338.04998779296875,326.3999938964844,329.0,310.6971435546875,1302901.0
2015-02-23,331.0,332.3999938964844,321.20001220703125,323.3999938964844,305.4087219238281,1737238.0
2015-02-24,323.75,336.8999938964844,319.25,334.04998779296875,315.46624755859375,2330482.0
2015-02-25,336.0,337.45001220703125,326.8500061035156,328.20001220703125,309.9417419433594,1467120.0
2015-02-26,328.1000061035156,332.5,322.5,327.29998779296875,309.09173583984375,1775811.0
2015-02-27,329.3999938964844,349.6499938964844,327.79998779296875,346.25,326.9875183105469,3025639.0
