Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,202.59327697753906,203.8961944580078,201.98751831054688,202.95899963378906,189.99981689453125,2963643.0
2015-01-02,203.0047149658203,204.82196044921875,202.1361083984375,202.4218292236328,189.4969482421875,7331366.0
2015-01-05,202.29611206054688,203.64476013183594,199.80455017089844,200.20457458496094,187.42124938964844,10103941.0
2015-01-06,198.86737060546875,199.55311584472656,190.1811981201172,191.11839294433594,178.91522216796875,18627980.0
2015-01-07,191.34698486328125,196.30723571777344,191.32412719726562,195.2786102294922,182.80979919433594,20720312.0
2015-01-08,196.60438537597656,197.2444305419922,192.04415893554688,192.4784698486328,180.18846130371094,19872227.0
2015-01-09,193.92996215820312,197.0386962890625,193.1527862548828,196.6501007080078,184.09376525878906,13392787.0
2015-01-12,196.69583129882812,196.81011962890625,192.3756103515625,194.36427307128906,181.953857421875,10100113.0
2015-01-13,194.9814453125,195.42718505859375,192.12416076660156,192.7299041748047,180.42384338378906,9948711.0
2015-01-14,192.69561767578125,193.60995483398438,189.9983367919922,190.85552978515625,178.66917419433594,11380041.0
2015-01-15,192.00987243652344,199.11880493164062,192.00987243652344,197.55300903320312,184.9390106201172,16927085.0
2015-01-16,196.58152770996094,200.01028442382812,194.76429748535156,198.79879760742188,186.10523986816406,19136963.0
2015-01-19,198.9130859375,202.52468872070312,196.29580688476562,201.0731964111328,188.23440551757812,13339962.0
2015-01-20,201.49607849121094,206.99349975585938,200.89031982421875,206.4220428466797,193.2417449951172,13361320.0
2015-01-21,206.86778259277344,208.33070373535156,203.90762329101562,207.26779174804688,194.0334930419922,17084297.0
2015-01-22,206.90206909179688,207.37066650390625,201.03890991210938,202.01039123535156,189.1117401123047,23721627.0
2015-01-23,203.43902587890625,205.2219696044922,200.4674530029297,202.7304229736328,189.78582763671875,18080494.0
2015-01-27,204.10191345214844,204.9705352783203,201.26748657226562,203.2218780517578,190.24591064453125,17939876.0
2015-01-28,202.54754638671875,207.96498107910156,202.54754638671875,207.2906494140625,194.0548858642578,19298126.0
2015-01-29,207.34779357910156,213.61097717285156,207.3020782470703,212.44520568847656,198.8802947998047,36117653.0
2015-01-30,212.5823516845703,212.8680877685547,207.7821044921875,209.21075439453125,195.85238647460938,21746801.0
2015-02-02,209.39361572265625,210.27366638183594,207.0277862548828,207.56495666503906,194.3116455078125,19302710.0
2015-02-03,208.74215698242188,215.06248474121094,208.74215698242188,214.31959533691406,200.63502502441406,17092333.0
2015-02-04,214.66246032714844,215.73680114746094,211.64517211914062,212.3080596923828,198.75192260742188,14072894.0
2015-02-05,213.953857421875,214.84532165527344,209.7479248046875,211.1422882080078,197.6605682373047,12365643.0
2015-02-06,211.2337188720703,212.5823516845703,206.41061401367188,207.9878387451172,194.70753479003906,9045844.0
2015-02-09,205.99916076660156,209.83935546875,203.8961944580078,204.9705352783203,191.88291931152344,8839692.0
2015-02-10,205.2677001953125,206.75347900390625,196.87869262695312,201.61036682128906,188.7372589111328,13651008.0
2015-02-11,202.52468872070312,206.81063842773438,201.8389434814453,205.88487243652344,192.73887634277344,9781008.0
2015-02-12,207.55352783203125,208.91358947753906,202.8104248046875,207.81639099121094,194.54705810546875,8709626.0
2015-02-13,208.92501831054688,210.47938537597656,207.7935333251953,209.72506713867188,196.3338623046875,7393680.0
2015-02-16,209.99935913085938,211.25657653808594,205.724853515625,206.36489868164062,193.18824768066406,12266698.0
2015-02-18,205.724853515625,207.55352783203125,204.44479370117188,206.10202026367188,192.942138671875,9835036.0
